generation,animalid,accessid,rfid,earpunch,dam,sire,dob,dow,dorfid,sex,coatcolor,plate_id,well_position,dosacking,number_sacked,weanednumber,littersize,breederpair,rack_number,rack_position,comments
100,G100_B30_03,111003003,933000320881976,LB,G99_B32_06,G99_B01_02,11/23/2023 10:10:22,12/14/2023 9:50:02,12/14/2023 10:26:01,M,blackhood,07,E04,,,10,10,30,2,A2,"nan,nan"
100,G100_B30_04,111003004,933000320881977,LC,G99_B32_06,G99_B01_02,11/23/2023 10:10:22,12/14/2023 9:50:02,12/14/2023 10:26:01,M,blackhood,07,F04,,,10,10,30,2,A2,"nan,nan"
100,G100_B30_05,111003005,933000320946571,LTRT,G99_B32_06,G99_B01_02,11/23/2023 10:10:22,12/14/2023 9:50:02,12/14/2023 10:33:14,M,blackhood,07,G04,,,10,10,30,2,B2,"nan,nan"
100,G100_B30_06,111003006,933000320882123,LTRM,G99_B32_06,G99_B01_02,11/23/2023 10:10:22,12/14/2023 9:50:02,12/14/2023 10:33:14,M,blackhood,07,H04,,,10,10,30,2,B2,"nan,nan"
100,G100_B30_07,111003007,933000320882118,LTRB,G99_B32_06,G99_B01_02,11/23/2023 10:10:22,12/14/2023 9:50:02,12/14/2023 10:33:14,M,blackhood,07,A05,,,10,10,30,2,B2,"nan,nan"
100,G100_B30_09,111003009,933000320882103,RT,G99_B32_06,G99_B01_02,11/23/2023 10:10:22,12/14/2023 9:50:34,12/14/2023 10:38:09,F,blackhood,07,B05,,,10,10,30,2,C2,"nan,dehydrated"
100,G100_B30_10,111003010,933000320946552,RM,G99_B32_06,G99_B01_02,11/23/2023 10:10:22,12/14/2023 9:50:34,12/14/2023 10:38:09,F,blackhood,07,C05,,,10,10,30,2,C2,"nan,dehydrated"
100,G100_B30_11,111003011,933000320882102,RB,G99_B32_06,G99_B01_02,11/23/2023 10:10:22,12/14/2023 9:50:34,12/14/2023 10:38:09,F,blackhood,07,D05,,,10,10,30,2,C2,"nan,dehydrated"
100,G100_B31_01,111003101,933000320978113,LT,G99_B33_05,G99_B08_04,11/10/2023 9:14:09,12/1/2023 10:18:40,12/1/2023 13:54:47,M,albino,02,A05,,,9,9,31,6,E7,"nan,nan"
100,G100_B31_02,111003102,933000320978112,LM,G99_B33_05,G99_B08_04,11/10/2023 9:14:09,12/1/2023 10:18:40,12/1/2023 13:54:47,M,brown,02,B05,,,9,9,31,6,E7,"nan,nan"
100,G100_B31_03,111003103,933000320978119,LB,G99_B33_05,G99_B08_04,11/10/2023 9:14:09,12/1/2023 10:18:40,12/1/2023 13:54:47,M,brown,02,C05,,,9,9,31,6,E7,"nan,nan"
100,G100_B31_09,111003109,933000320980695,RT,G99_B33_05,G99_B08_04,11/10/2023 9:14:09,12/1/2023 10:19:21,12/1/2023 14:00:29,F,albino,02,D05,,,9,9,31,5,A1,"nan,nan"
100,G100_B31_10,111003110,933000320980691,RM,G99_B33_05,G99_B08_04,11/10/2023 9:14:09,12/1/2023 10:19:21,12/1/2023 14:00:29,F,albino,02,E05,,,9,9,31,5,A1,"nan,nan"
100,G100_B31_11,111003111,933000320980689,RB,G99_B33_05,G99_B08_04,11/10/2023 9:14:09,12/1/2023 10:19:21,12/1/2023 14:00:29,F,albino,02,F05,,,9,9,31,5,A1,"nan,nan"
100,G100_B31_12,111003112,933000320980688,RC,G99_B33_05,G99_B08_04,11/10/2023 9:14:09,12/1/2023 10:19:21,12/1/2023 14:00:29,F,albino,02,G05,,,9,9,31,5,A1,"nan,nan"
100,G100_B31_13,111003113,933000320978143,LMRM,G99_B33_05,G99_B08_04,11/10/2023 9:14:09,12/1/2023 10:19:21,12/1/2023 14:04:13,F,brownhood,02,H05,,,9,9,31,6,D6,"nan,nan"
100,G100_B31_14,111003114,933000320978144,LBRB,G99_B33_05,G99_B08_04,11/10/2023 9:14:09,12/1/2023 10:19:21,12/1/2023 14:04:13,F,black,02,A06,,,9,9,31,6,D6,"nan,nan"
100,G100_B32_01,111003201,933000320946642,LT,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:07:52,12/6/2023 11:13:21,M,brown,04,H02,,,12,12,32,4,C3,"nan,nan"
100,G100_B32_02,111003202,933000320946646,LM,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:07:52,12/6/2023 11:13:21,M,brown,04,A03,,,12,12,32,4,C3,"nan,nan"
100,G100_B32_03,111003203,933000320946629,LB,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:07:52,12/6/2023 11:13:21,M,brown,04,B03,,,12,12,32,4,C3,"nan,nan"
100,G100_B32_04,111003204,933000320946631,LC,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:07:52,12/6/2023 11:13:21,M,brown,04,C03,,,12,12,32,4,C3,"nan,nan"
100,G100_B32_05,111003205,933000320946633,LTRT,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:07:52,12/6/2023 11:15:10,M,brown,04,D03,,,12,12,32,4,D6,"nan,nan"
100,G100_B32_09,111003209,933000320946643,RT,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:08:35,12/6/2023 11:20:39,F,brown,04,E03,,,12,12,32,4,D3,"nan,FD - dehydrated"
100,G100_B32_10,111003210,933000320946632,RM,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:08:35,12/6/2023 11:20:39,F,brown,04,F03,,,12,12,32,4,D3,"nan,died 12/18"
100,G100_B32_11,111003211,933000320946647,RB,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:08:35,12/6/2023 11:20:39,F,brown,04,G03,,,12,12,32,4,D3,"nan,died 12/18"
100,G100_B32_12,111003212,933000320946648,RC,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:08:35,12/6/2023 11:20:39,F,brown,04,H03,,,12,12,32,4,D3,"nan,nan"
100,G100_B32_13,111003213,933000320946649,LMRM,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:08:35,12/6/2023 11:25:11,F,brown,04,A04,,,12,12,32,4,E3,"nan,nan"
100,G100_B32_14,111003214,933000320946650,LBRB,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:08:35,12/6/2023 11:25:11,F,brown,04,B04,,,12,12,32,4,E3,"nan,nan"
100,G100_B32_15,111003215,933000320946628,LCRC,G99_B34_06,G99_B42_02,11/13/2023 9:24:45,12/6/2023 10:08:35,12/6/2023 11:25:11,F,brown,04,C04,,,12,12,32,4,E3,"nan,nan"
100,G100_B33_01,111003301,933000320946639,LT,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:08,12/6/2023 11:31:30,M,brownhood,04,D04,,,12,12,33,4,B4,"nan,nan"
100,G100_B33_02,111003302,933000320946626,LM,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:08,12/6/2023 11:31:30,M,brown,04,E04,,,12,12,33,4,B4,"nan,nan"
100,G100_B33_03,111003303,933000320946645,LB,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:08,12/6/2023 11:31:30,M,brown,04,F04,,,12,12,33,4,B4,"nan,nan"
100,G100_B33_04,111003304,933000320946637,LC,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:08,12/6/2023 11:31:30,M,brown,04,G04,,,12,12,33,4,B4,"nan,nan"
100,G100_B33_05,111003305,933000320946627,LTRT,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:08,12/6/2023 11:35:00,M,brown,04,H04,,,12,12,33,4,E6,"nan,nan"
100,G100_B33_06,111003306,933000320946640,LTRM,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:08,12/6/2023 11:35:00,M,brown,04,A05,,,12,12,33,4,E6,"nan,nan"
100,G100_B33_09,111003309,933000320946506,RT,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:38,12/6/2023 11:43:42,F,brownhood,04,B05,,,12,12,33,4,C4,"nan,nan"
100,G100_B33_10,111003310,933000320946516,RM,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:38,12/6/2023 11:43:42,F,brown,04,C05,,,12,12,33,4,C4,"nan,nan"
100,G100_B33_11,111003311,933000320946503,RB,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:38,12/6/2023 11:43:42,F,brown,04,D05,,,12,12,33,4,C4,"nan,neck wound - treating"
100,G100_B33_12,111003312,933000320946513,RC,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:38,12/6/2023 11:43:42,F,brown,04,E05,,,12,12,33,4,C4,"nan,neck wound - treating"
100,G100_B33_13,111003313,933000320946636,LMRM,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:38,12/6/2023 11:47:01,F,brown,04,F05,,,12,12,33,4,B7,"nan,nan"
100,G100_B33_14,111003314,933000320946638,LBRB,G99_B34_07,G99_B24_04,11/13/2023 9:24:40,12/6/2023 10:10:38,12/6/2023 11:47:01,F,brown,04,G05,,,12,12,33,4,B7,"nan,nan"
100,G100_B34_01,111003401,933000320978360,LT,G99_B35_08,G99_B46_02,11/11/2023 9:24:35,12/5/2023 10:00:52,12/5/2023 11:36:09,M,brownhood,03,F07,,,10,10,34,4,E2,"nan,nan"
100,G100_B34_02,111003402,933000320978362,LM,G99_B35_08,G99_B46_02,11/11/2023 9:24:35,12/5/2023 10:00:52,12/5/2023 11:36:09,M,brownhood,03,G07,,,10,10,34,4,E2,"nan,nan"
100,G100_B34_03,111003403,933000320978364,LB,G99_B35_08,G99_B46_02,11/11/2023 9:24:35,12/5/2023 10:00:52,12/5/2023 11:36:09,M,brown,03,H07,,,10,10,34,4,E2,"nan,nan"
100,G100_B34_09,111003409,933000320978307,RT,G99_B35_08,G99_B46_02,11/11/2023 9:24:35,12/5/2023 10:01:23,12/5/2023 11:42:21,F,brownhood,03,A08,,,10,10,34,5,A7,"nan,nan"
100,G100_B34_10,111003410,933000320978306,RM,G99_B35_08,G99_B46_02,11/11/2023 9:24:35,12/5/2023 10:01:23,12/5/2023 11:42:21,F,brownhood,03,B08,,,10,10,34,5,A7,"nan,nan"
100,G100_B34_11,111003411,933000320978290,RB,G99_B35_08,G99_B46_02,11/11/2023 9:24:35,12/5/2023 10:01:23,12/5/2023 11:42:21,F,brownhood,03,C08,,,10,10,34,5,A7,"nan,nan"
100,G100_B34_12,111003412,933000320978286,RC,G99_B35_08,G99_B46_02,11/11/2023 9:24:35,12/5/2023 10:01:23,12/5/2023 11:42:21,F,brown,03,D08,,,10,10,34,5,A7,"nan,nan"
100,G100_B34_13,111003413,933000320978357,LMRM,G99_B35_08,G99_B46_02,11/11/2023 9:24:35,12/5/2023 10:01:23,12/5/2023 11:47:54,F,brown,03,E08,,,10,10,34,5,B7,"nan,ACTUALLY LMRT"
100,G100_B34_14,111003414,933000320978318,LBRB,G99_B35_08,G99_B46_02,11/11/2023 9:24:35,12/5/2023 10:01:23,12/5/2023 11:47:54,F,brown,03,F08,,,10,10,34,5,B7,"nan,nan"
100,G100_B34_15,111003415,933000320978311,LCRC,G99_B35_08,G99_B46_02,11/11/2023 9:24:35,12/5/2023 10:01:23,12/5/2023 11:47:54,F,brown,03,G08,,,10,10,34,5,B7,"nan,nan"
100,G100_B35_01,111003501,933000320946630,LT,G99_B37_06,G99_B68_03,11/13/2023 9:24:52,12/6/2023 10:12:16,12/6/2023 11:50:12,M,brown,04,H05,12/6/2023 10:24:58,1,10,11,35,4,E6,"nan,nan"
100,G100_B35_02,111003502,933000320946507,LM,G99_B37_06,G99_B68_03,11/13/2023 9:24:52,12/6/2023 10:12:16,12/6/2023 11:50:12,M,brown,04,A06,12/6/2023 10:24:58,1,10,11,35,4,E6,"nan,nan"
100,G100_B35_09,111003509,933000320946641,RT,G99_B37_06,G99_B68_03,11/13/2023 9:24:52,12/6/2023 10:13:08,12/6/2023 11:55:24,F,albino,04,B06,12/6/2023 10:24:58,1,10,11,35,4,D4,"nan,neck wound - treating"
100,G100_B35_10,111003510,933000320946515,RM,G99_B37_06,G99_B68_03,11/13/2023 9:24:52,12/6/2023 10:13:08,12/6/2023 11:55:24,F,brown,04,C06,12/6/2023 10:24:58,1,10,11,35,4,D4,"nan,nan"
100,G100_B35_11,111003511,933000320946635,RB,G99_B37_06,G99_B68_03,11/13/2023 9:24:52,12/6/2023 10:13:08,12/6/2023 11:55:24,F,brown,04,D06,12/6/2023 10:24:58,1,10,11,35,4,D4,"nan,neck wound - treating"
100,G100_B35_12,111003512,933000320946634,RC,G99_B37_06,G99_B68_03,11/13/2023 9:24:52,12/6/2023 10:13:08,12/6/2023 11:55:24,F,brown,04,E06,12/6/2023 10:24:58,1,10,11,35,4,D4,"nan,neck wound - treating"
100,G100_B35_13,111003513,933000320946514,LMRM,G99_B37_06,G99_B68_03,11/13/2023 9:24:52,12/6/2023 10:13:08,12/6/2023 12:00:03,F,brown,04,F06,12/6/2023 10:24:58,1,10,11,35,4,E4,"nan,neck wound - healed"
100,G100_B35_14,111003514,933000320946501,LBRB,G99_B37_06,G99_B68_03,11/13/2023 9:24:52,12/6/2023 10:13:08,12/6/2023 12:00:03,F,brown,04,G06,12/6/2023 10:24:58,1,10,11,35,4,E4,"nan,neck wound - healed"
100,G100_B35_15,111003515,933000320946502,LCRC,G99_B37_06,G99_B68_03,11/13/2023 9:24:52,12/6/2023 10:13:08,12/6/2023 12:00:03,F,brown,04,H06,12/6/2023 10:24:58,1,10,11,35,4,E4,"nan,nan"
100,G100_B35_16,111003516,933000320946508,LMRT,G99_B37_06,G99_B68_03,11/13/2023 9:24:52,12/6/2023 10:13:08,12/6/2023 12:00:03,F,brown,04,A07,12/6/2023 10:24:58,1,10,11,35,4,E4,"nan,nan"
100,G100_B36_01,111003601,933000320978172,LT,G99_B40_08,G99_B15_02,11/10/2023 9:14:26,12/1/2023 11:42:21,12/1/2023 14:08:47,M,albino,02,B06,,,9,9,36,5,C1,"nan,nan"
100,G100_B36_02,111003602,933000320978171,LM,G99_B40_08,G99_B15_02,11/10/2023 9:14:26,12/1/2023 11:42:21,12/1/2023 14:08:47,M,albino,02,C06,,,9,9,36,5,C1,"nan,nan"
100,G100_B36_03,111003603,933000320978170,LB,G99_B40_08,G99_B15_02,11/10/2023 9:14:26,12/1/2023 11:42:21,12/1/2023 14:08:47,M,albino,02,D06,,,9,9,36,5,C1,"nan,nan"
100,G100_B36_04,111003604,933000320978148,LC,G99_B40_08,G99_B15_02,11/10/2023 9:14:26,12/1/2023 11:42:21,12/1/2023 14:08:47,M,blackhood,02,E06,,,9,9,36,5,C1,"nan,nan"
100,G100_B36_05,111003605,933000320978163,LTRT,G99_B40_08,G99_B15_02,11/10/2023 9:14:26,12/1/2023 11:42:21,12/1/2023 14:12:31,M,blackhood,02,F06,,,9,9,36,5,D1,"nan,nan"
100,G100_B36_06,111003606,933000320978164,LTRM,G99_B40_08,G99_B15_02,11/10/2023 9:14:26,12/1/2023 11:42:21,12/1/2023 14:12:31,M,black,02,G06,,,9,9,36,5,D1,"nan,nan"
100,G100_B36_09,111003609,933000320978147,RT,G99_B40_08,G99_B15_02,11/10/2023 9:14:26,12/1/2023 11:43:07,12/1/2023 14:15:58,F,albino,02,H06,,,9,9,36,5,E1,"nan,neck wound - treating"
100,G100_B36_10,111003610,933000320978134,RM,G99_B40_08,G99_B15_02,11/10/2023 9:14:26,12/1/2023 11:43:07,12/1/2023 14:15:58,F,blackhood,02,A07,,,9,9,36,5,E1,"nan,nan"
100,G100_B36_11,111003611,933000320978110,RB,G99_B40_08,G99_B15_02,11/10/2023 9:14:26,12/1/2023 11:43:07,12/1/2023 14:15:58,F,black,02,B07,,,9,9,36,5,E1,"nan,nan"
100,G100_B37_01,111003701,933000320946510,LT,G99_B41_06,G99_B56_03,11/13/2023 9:25:05,12/6/2023 10:14:37,12/6/2023 12:05:04,M,brownhood,04,B07,,,8,8,37,4,A5,"nan,neck wound - treating"
100,G100_B37_02,111003702,933000320946512,LM,G99_B41_06,G99_B56_03,11/13/2023 9:25:05,12/6/2023 10:14:37,12/6/2023 12:05:04,M,brownhood,04,C07,,,8,8,37,4,A5,"nan,neck wound - treating"
100,G100_B37_03,111003703,933000320946509,LB,G99_B41_06,G99_B56_03,11/13/2023 9:25:05,12/6/2023 10:14:37,12/6/2023 12:05:04,M,brown,04,D07,,,8,8,37,4,A5,"nan,nan"
100,G100_B37_04,111003704,933000320946520,LC,G99_B41_06,G99_B56_03,11/13/2023 9:25:05,12/6/2023 10:14:37,12/6/2023 12:05:04,M,brown,04,E07,,,8,8,37,4,A5,"nan,nan"
100,G100_B37_09,111003709,933000320946504,RT,G99_B41_06,G99_B56_03,11/13/2023 9:25:05,12/6/2023 10:15:11,12/6/2023 12:10:32,F,brownhood,04,F07,,,8,8,37,4,B5,"nan,nan"
100,G100_B37_10,111003710,933000320946518,RM,G99_B41_06,G99_B56_03,11/13/2023 9:25:05,12/6/2023 10:15:11,12/6/2023 12:10:32,F,brownhood,04,G07,,,8,8,37,4,B5,"nan,neck wound - treating"
100,G100_B37_11,111003711,933000320946505,RB,G99_B41_06,G99_B56_03,11/13/2023 9:25:05,12/6/2023 10:15:11,12/6/2023 12:10:32,F,brown,04,H07,,,8,8,37,4,B5,"nan,nan"
100,G100_B37_12,111003712,933000320946517,RC,G99_B41_06,G99_B56_03,11/13/2023 9:25:05,12/6/2023 10:15:11,12/6/2023 12:10:32,F,brown,04,A08,,,8,8,37,4,B5,"nan,nan"
100,G100_B39_01,111003901,933000320978268,LT,G99_B43_06,G99_B53_01,11/14/2023 9:35:33,12/7/2023 9:59:18,12/7/2023 11:21:26,M,brownhood,05,C02,,,10,10,39,3,A1,"nan,nan"
100,G100_B39_02,111003902,933000320978253,LM,G99_B43_06,G99_B53_01,11/14/2023 9:35:33,12/7/2023 9:59:18,12/7/2023 11:21:26,M,blackhood,05,D02,,,10,10,39,3,A1,"nan,nan"
100,G100_B39_03,111003903,933000320978252,LB,G99_B43_06,G99_B53_01,11/14/2023 9:35:33,12/7/2023 9:59:18,12/7/2023 11:21:26,M,blackhood,05,E02,,,10,10,39,3,A1,"nan,nan"
100,G100_B39_04,111003904,933000320978258,LC,G99_B43_06,G99_B53_01,11/14/2023 9:35:33,12/7/2023 9:59:18,12/7/2023 11:21:26,M,blackhood,05,F02,,,10,10,39,3,A1,"nan,nan"
100,G100_B39_09,111003909,933000320978259,RT,G99_B43_06,G99_B53_01,11/14/2023 9:35:33,12/7/2023 10:00:00,12/7/2023 11:26:11,F,brownhood,05,G02,,,10,10,39,3,B1,"nan,nan"
100,G100_B39_10,111003910,933000320978260,RM,G99_B43_06,G99_B53_01,11/14/2023 9:35:33,12/7/2023 10:00:00,12/7/2023 11:26:11,F,brownhood,05,H02,,,10,10,39,3,B1,"nan,nan"
100,G100_B39_11,111003911,933000320978261,RB,G99_B43_06,G99_B53_01,11/14/2023 9:35:33,12/7/2023 10:00:00,12/7/2023 11:26:11,F,brownhood,05,A03,,,10,10,39,3,B1,"nan,neck wound - treating"
100,G100_B39_12,111003912,933000320978256,RC,G99_B43_06,G99_B53_01,11/14/2023 9:35:33,12/7/2023 10:00:00,12/7/2023 11:26:11,F,blackhood,05,B03,,,10,10,39,3,B1,"nan,neck wound - treating"
100,G100_B39_13,111003913,933000320978243,LMRM,G99_B43_06,G99_B53_01,11/14/2023 9:35:33,12/7/2023 10:00:00,12/7/2023 11:28:54,F,blackhood,05,C03,,,10,10,39,3,E3,"nan,nan"
100,G100_B39_14,111003914,933000320978244,LBRB,G99_B43_06,G99_B53_01,11/14/2023 9:35:33,12/7/2023 10:00:00,12/7/2023 11:28:54,F,blackhood,05,D03,,,10,10,39,3,E3,"nan,nan"
100,G100_B40_01,111004001,933000320978159,LT,G99_B43_07,G99_B39_03,11/10/2023 9:14:31,12/1/2023 11:44:12,12/1/2023 14:18:38,M,albino,02,C07,,,6,6,40,5,D1,"nan,nan"
100,G100_B40_02,111004002,933000320978156,LM,G99_B43_07,G99_B39_03,11/10/2023 9:14:31,12/1/2023 11:44:12,12/1/2023 14:18:38,M,brown,02,D07,,,6,6,40,5,D1,"nan,nan"
100,G100_B40_09,111004009,933000320978162,RT,G99_B43_07,G99_B39_03,11/10/2023 9:14:31,12/1/2023 11:44:50,12/1/2023 14:23:08,F,albino,02,E07,,,6,6,40,5,A2,"nan,nan"
100,G100_B40_10,111004010,933000320978161,RM,G99_B43_07,G99_B39_03,11/10/2023 9:14:31,12/1/2023 11:44:50,12/1/2023 14:23:08,F,brownhood,02,F07,,,6,6,40,5,A2,"nan,nan"
100,G100_B40_11,111004011,933000320978160,RB,G99_B43_07,G99_B39_03,11/10/2023 9:14:31,12/1/2023 11:44:50,12/1/2023 14:23:08,F,brownhood,02,G07,,,6,6,40,5,A2,"nan,nan"
100,G100_B40_12,111004012,933000320978149,RC,G99_B43_07,G99_B39_03,11/10/2023 9:14:31,12/1/2023 11:44:50,12/1/2023 14:23:08,F,brown,02,H07,,,6,6,40,5,A2,"nan,nan"
100,G100_B42_01,111004201,933000320946524,LT,G99_B45_07,G99_B22_02,11/13/2023 9:25:12,12/6/2023 10:16:45,12/6/2023 12:20:00,M,albino,04,B08,,,10,10,42,4,C5,"nan,nan"
100,G100_B42_02,111004202,933000320946523,LM,G99_B45_07,G99_B22_02,11/13/2023 9:25:12,12/6/2023 10:16:45,12/6/2023 12:20:00,M,albino,04,C08,,,10,10,42,4,C5,"nan,nan"
100,G100_B42_03,111004203,933000320946522,LB,G99_B45_07,G99_B22_02,11/13/2023 9:25:12,12/6/2023 10:16:45,12/6/2023 12:20:00,M,albino,04,D08,,,10,10,42,4,C5,"nan,nan"
100,G100_B42_04,111004204,933000320946521,LC,G99_B45_07,G99_B22_02,11/13/2023 9:25:12,12/6/2023 10:16:45,12/6/2023 12:20:00,M,brownhood,04,E08,,,10,10,42,4,C5,"nan,nan"
100,G100_B42_09,111004209,933000320946467,RT,G99_B45_07,G99_B22_02,11/13/2023 9:25:12,12/6/2023 10:17:19,12/6/2023 12:26:24,F,albino,04,F08,,,10,10,42,4,D5,"nan,neck wound - treating"
100,G100_B42_10,111004210,933000320946474,RM,G99_B45_07,G99_B22_02,11/13/2023 9:25:12,12/6/2023 10:17:19,12/6/2023 12:26:24,F,albino,04,G08,,,10,10,42,4,D5,"nan,nan"
100,G100_B42_11,111004211,933000320946475,RB,G99_B45_07,G99_B22_02,11/13/2023 9:25:12,12/6/2023 10:17:19,12/6/2023 12:26:24,F,albino,04,H08,,,10,10,42,4,D5,"nan,nan"
100,G100_B42_12,111004212,933000320946473,RC,G99_B45_07,G99_B22_02,11/13/2023 9:25:12,12/6/2023 10:17:19,12/6/2023 12:26:24,F,albino,04,A09,,,10,10,42,4,D5,"nan,nan"
100,G100_B42_13,111004213,933000320946462,LMRM,G99_B45_07,G99_B22_02,11/13/2023 9:25:12,12/6/2023 10:17:19,12/6/2023 12:30:44,F,brownhood,04,B09,,,10,10,42,4,B7,"nan,nan"
100,G100_B42_14,111004214,933000320946470,LBRB,G99_B45_07,G99_B22_02,11/13/2023 9:25:12,12/6/2023 10:17:19,12/6/2023 12:30:44,F,brownhood,04,C09,,,10,10,42,4,B7,"nan,nan"
100,G100_B43_01,111004301,933000320980764,LT,G99_B46_05,G99_B28_03,11/16/2023 10:01:14,12/8/2023 8:27:02,12/8/2023 8:56:13,M,brownhood,06,A01,,,9,9,43,3,C4,"nan,nan"
100,G100_B43_02,111004302,933000320980763,LM,G99_B46_05,G99_B28_03,11/16/2023 10:01:14,12/8/2023 8:27:02,12/8/2023 8:56:13,M,brownhood,06,B01,,,9,9,43,3,C4,"nan,nan"
100,G100_B43_03,111004303,933000320980762,LB,G99_B46_05,G99_B28_03,11/16/2023 10:01:14,12/8/2023 8:27:02,12/8/2023 8:56:13,M,brownhood,06,C01,,,9,9,43,3,C4,"nan,nan"
100,G100_B43_04,111004304,933000320980752,LC,G99_B46_05,G99_B28_03,11/16/2023 10:01:14,12/8/2023 8:27:02,12/8/2023 8:56:13,M,blackhood,06,D01,,,9,9,43,3,C4,"nan,nan"
100,G100_B43_09,111004309,933000320980760,RT,G99_B46_05,G99_B28_03,11/16/2023 10:01:14,12/8/2023 8:27:45,12/8/2023 9:02:49,F,brownhood,06,E01,,,9,9,43,3,D4,"nan,nan"
100,G100_B43_10,111004310,933000320980753,RM,G99_B46_05,G99_B28_03,11/16/2023 10:01:14,12/8/2023 8:27:45,12/8/2023 9:02:49,F,brownhood,06,F01,,,9,9,43,3,D4,"nan,nan"
100,G100_B43_11,111004311,933000320980754,RB,G99_B46_05,G99_B28_03,11/16/2023 10:01:14,12/8/2023 8:27:45,12/8/2023 9:02:49,F,blackhood,06,G01,,,9,9,43,3,D4,"nan,ACTUALLY LBRB"
100,G100_B43_12,111004312,933000320980755,RC,G99_B46_05,G99_B28_03,11/16/2023 10:01:14,12/8/2023 8:27:45,12/8/2023 9:02:49,F,blackhood,06,H01,,,9,9,43,3,D4,"nan,nan"
100,G100_B43_13,111004313,933000320980771,LMRM,G99_B46_05,G99_B28_03,11/16/2023 10:01:14,12/8/2023 8:27:45,12/8/2023 9:04:35,F,blackhood,06,A02,,,9,9,43,3,B6,"nan,nan"
100,G100_B44_01,111004401,933000320946511,LT,G99_B47_06,G99_B11_03,11/13/2023 9:25:19,12/6/2023 10:20:36,12/6/2023 12:35:38,M,black,04,D09,,,11,11,44,4,E5,"nan,nan"
100,G100_B44_02,111004402,933000320946519,LM,G99_B47_06,G99_B11_03,11/13/2023 9:25:19,12/6/2023 10:20:36,12/6/2023 12:35:38,M,black,04,E09,,,11,11,44,4,E5,"nan,nan"
